object_id,registration_no,collection,recovery_method,locality,municipality,state_department,country,period,context_id,context_no,context_type,sample_id_object,date_BP_object,date_error_object,sample_id_context,date_BP_context,date_error_context,object_function,representation,representation_gender,forming_method,composite_id,individual_ids,composite_type,no_components,weight,composite_weight,area_of_analysis,method,copper_in_FA,cu,cu_precision,ag,ag_precision,au,au_precision,pt,pt_precision,references
776,O01863,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,22.65,NA,NA,FA,Calculated,9.8,1,18,1,69.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
777,O05295,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Seated holding knees,Male,Lost-wax cast with core,NA,NA,NA,NA,31.65,NA,NA,FA,Calculated,5.8,1,24,1,68.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
778,O00100,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Shell,NA,Lost-wax cast with core,NA,NA,NA,NA,44.6,NA,NA,FA,Analysed,32.4,1,4.3,1,49.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
779,O01230,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,20.86,NA,NA,FA,Calculated,10.3,1,11.1,1,76,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
780,O05297,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With bowl/lime container/tray,Female,Lost-wax cast,NA,NA,NA,NA,13.7,NA,NA,FA,Not reported,NA,NA,21,1,69.9,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
781,O00294,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Warrior with trophy head,NA,Lost-wax cast,NA,NA,NA,NA,23.95,NA,NA,FA,Analysed,46,1,1.6,1,40,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
782,O04878,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,23.3,NA,NA,FA,Calculated,12.8,1,6,1,78,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
783,O00297,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Warrior with trophy head,NA,Lost-wax cast,NA,NA,NA,NA,10.71,NA,NA,FA,Analysed,50,1,5.2,1,32,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
784,O00079,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Seated holding knees,Male,Lost-wax cast,NA,NA,NA,NA,31.3,NA,NA,FA,Calculated,17.2,1,15,1,63.5,1,NA,NA,"Lleras Pérez, 1999; Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
785,O00082,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Heavily adorned,Female,Lost-wax cast,NA,NA,NA,NA,34.4,NA,NA,FA,Analysed?,40,1,2,1,49.2,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
786,O04084,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,6.27,NA,NA,FA,Calculated,15.4,1,22,1,58.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
787,O01873,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast,NA,NA,NA,NA,24.79,NA,NA,FA,Calculated,13.9,1,10.8,1,71.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
788,O01264,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Seated holding knees,Male,Lost-wax cast with core,NA,NA,NA,NA,11.5,NA,NA,FA,Calculated,7,1,23.3,1,68,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
789,O01100,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female,Lost-wax cast,NA,NA,NA,NA,10.4,NA,NA,FA,Analysed,80,0,NA,NA,15,0,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
790,O01234,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,16.47,NA,NA,FA,Calculated,10.5,1,4.4,1,82.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
791,O05642,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Male,Lost-wax cast,NA,NA,NA,NA,6.6,NA,NA,FA,Analysed,41.6,1,2.5,1,50,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
792,O01228,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,NA,NA,Lost-wax cast,NA,NA,NA,NA,17.38,NA,NA,FA,Analysed,21.6,1,14.4,1,47.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
793,O04168,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Male,Lost-wax cast,NA,NA,NA,NA,8.56,NA,NA,FA,Unknown,47.7,1,1,1,48.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
794,O02157,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hallucinogen tray,Zoomorphic,NA,Lost-wax cast,NA,NA,NA,NA,15.37,NA,NA,FA,Analysed,21.6,1,9.2,1,72,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
795,O01875,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,NA,Lost-wax cast,NA,NA,NA,NA,27.44,NA,NA,FA,Calculated,12.6,1,12.8,1,71.4,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
796,O06255,Subdirección Técnica (Museo del Oro),Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Warrior with trophy head,NA,Lost-wax cast,NA,NA,NA,NA,23,NA,NA,FA,Analysed,31.6,1,1.8,1,65.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
797,O40030,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bead,Insect,NA,NA,69,797,Beads,2,NA,NA,NA,AAS,NA,7.2,1,5.2,1,85.1,1,NA,n.d.,"Museo del Oro, Banco de la República, 2007; Scott, 2012b; Scott, 1982"
798,O06254,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Warrior with trophy head,NA,Lost-wax cast,NA,NA,NA,NA,11.42,NA,NA,FA,Analysed,56,1,8.8,1,28,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
799,O01225,Subdirección Técnica (Museo del Oro),Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Turtle,NA,Lost-wax cast with core,NA,NA,NA,NA,32.55,NA,NA,FA,Calculated,7.4,1,11.8,1,78.9,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
800,O40029,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,NA,NA,NA,NA,NA,NA,NA,AAS,NA,41.6,1,9.3,1,48.6,1,NA,n.d.,"Museo del Oro, Banco de la República, 2007; Scott, 2012b; Scott, 1982"
801,O00077,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,NA,NA,Lost-wax cast,NA,NA,NA,NA,55.3,NA,NA,FA,Calculated,51.8,1,1,1,34.3,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
802,O02143,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Turtle,NA,Lost-wax cast with core,NA,NA,NA,NA,23.29,NA,NA,FA,Calculated,7.6,1,9.5,1,81,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
803,O01861,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Priest with weapons/staff and birds,NA,Lost-wax cast,NA,NA,NA,NA,18.61,NA,NA,FA,Calculated,6.7,1,20,1,71.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
804,O01864,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Seated holding knees,Male,Lost-wax cast,NA,NA,NA,NA,30.55,NA,NA,FA,Analysed,24.5,1,12,1,60,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
805,O03186,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pendant,NA,NA,Lost-wax cast,NA,NA,NA,NA,60.97,NA,NA,FA,Unknown,96.5,1,NA,NA,NA,NA,NA,NA,"Museo del Oro, Banco de la República, 2007"
806,O05097,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,224.5,NA,NA,FA,Analysed,98,0,NA,NA,NA,NA,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
807,O04202,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Shell,NA,Lost-wax cast with core,NA,NA,NA,NA,9.15,NA,NA,FA,Analysed,30,1,3.3,1,54.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
808,O01860,Museo del Oro,Non-archaeological (location unknown),NA,NA,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,14.07,NA,NA,FA,Analysed,40,1,3.8,1,51.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
815,O05929,Museo del Oro,Non-archaeological (municipality known),NA,Chaparral,Tolima,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pendant,Lizard,NA,Lost-wax cast,NA,NA,NA,NA,14.3,NA,NA,FA,Calculated,12.6,1,9.2,1,75,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
816,O06737,Subdirección Técnica (Museo del Oro),Non-archaeological (locality known),Hacienda La Yuca,Tolima,NA,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,Bird,NA,Lost-wax cast,NA,NA,NA,NA,65.2,NA,NA,FA,Not reported,NA,NA,12.2,1,74,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
2211,O33898-b,Museo del Oro,Non-archaeological (locality known),Vda. Canavita,Tocancipá,Cundinamarca,Colombia,Early Colonial,21,O33894-8,Offering in open-site inside ceramic vessel,NA,NA,NA,NA,NA,NA,Tejuelo (melting ingot),NA,NA,Melted,NA,NA,NA,NA,1.36,NA,NA,pXRF,NA,12.2,1,17.4,1,70.3,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2212,O33898-c,Museo del Oro,Non-archaeological (locality known),Vda. Canavita,Tocancipá,Cundinamarca,Colombia,Early Colonial,21,O33894-8,Offering in open-site inside ceramic vessel,NA,NA,NA,NA,NA,NA,Nugget (small),NA,NA,Melted,NA,NA,NA,NA,1.36,NA,NA,LA-ICP-MS,NA,NA,<0.2,35.7,1,63.8,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2213,O33898-d,Museo del Oro,Non-archaeological (locality known),Vda. Canavita,Tocancipá,Cundinamarca,Colombia,Early Colonial,21,O33894-8,Offering in open-site inside ceramic vessel,NA,NA,NA,NA,NA,NA,Nugget (large),NA,NA,Melted,NA,NA,NA,NA,1.36,NA,NA,LA-ICP-MS,NA,0.02,2,15.6,1,84.2,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2214,O33898-e,Museo del Oro,Non-archaeological (locality known),Vda. Canavita,Tocancipá,Cundinamarca,Colombia,Early Colonial,21,O33894-8,Offering in open-site inside ceramic vessel,NA,NA,NA,NA,NA,NA,Metal spherule (microscopic),NA,NA,Melted,NA,NA,NA,NA,1.36,NA,NA,LA-ICP-MS,NA,10.9,1,17.9,1,65.5,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2215,O33278,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,2.5,1,16,1,81.5,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2216,O33279,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,1.9,1,16.8,1,81.3,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2217,O33280,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,7.4,1,15.7,1,76.9,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2218,O33281,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,2.6,1,19,1,78.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2219,O33282,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,9.5,1,14.3,1,76.2,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2220,O33283,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,5.4,1,14.3,1,80.3,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2221,O33284,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,1,1,16.7,1,82.3,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2222,O33285,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,4.6,1,16.1,1,79.2,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2223,O33286,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,4.4,1,17.7,1,77.9,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2224,O33287,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,9,1,16.8,1,74.2,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2225,O33288,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,10,1,15.8,1,74.2,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2226,O33289,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,11.5,1,14.9,1,73.6,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2227,O33290,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,2.1,1,16.3,1,81.6,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2228,O33291,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,1.8,1,15.1,1,83.1,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2229,O33292,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,28,1,14.5,1,57.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2230,O33293,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,10.6,1,15.2,1,74.2,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2231,O33294,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,1.7,1,17.7,1,80.5,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2232,O33295,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,4.5,1,14,1,81.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2233,O33296,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,1.9,1,14.8,1,83.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2234,O33297,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,11.5,1,13.4,1,75.1,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2235,O33298,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,4.3,1,14.2,1,81.5,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2236,O33299,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,13.7,1,13.9,1,72.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2237,O33300,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,14.9,1,14.3,1,70.8,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2238,O33301,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,1.5,1,18.1,1,80.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2239,O33302,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,2.3,1,23.6,1,74.1,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2240,O33303,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,9.5,1,17.1,1,73.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2241,O33304,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,5.9,1,13.3,1,80.8,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2242,O33305,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,Bird,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,0.8,1,24.5,1,74.7,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2243,O33306,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,10,1,13.4,1,76.5,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2244,O33307,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,6.5,1,16,1,77.5,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2245,O33308,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,4.2,1,18.7,1,76.8,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2246,O33309,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,0.5,1,25,1,74.4,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
2247,O33310,Museo del Oro,Non-archaeological (municipality known),NA,Suba,"Bogotá, D.C.",Colombia,Muisca,81,O33278-O33311,Offering inside ceramic vessel,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,NA,NA,NA,XRF,NA,1.9,1,18.3,1,79.8,1,NA,NA,"Martinón-Torres and Uribe-Villegas, 2015"
